FIPS,RPL_THEMES,COUNTY,ZCTA5,modzcta
36085013302,0.8656,Richmond,10310,10310
36085013400,0.3771,Richmond,10306,10306
36085013800,0.4339,Richmond,10306,10306
36085014100,0.6593,Richmond,10302,10302
36085014100,0.6593,Richmond,10310,10310
36085014604,0.3062,Richmond,10308,10308
36085014604,0.3062,Richmond,10312,10312
36085014605,0.1964,Richmond,10308,10308
36085014606,0.1059,Richmond,10306,10306
36085014606,0.1059,Richmond,10308,10308
36085014607,0.3439,Richmond,10308,10308
36085014607,0.3439,Richmond,10312,10312
36085014608,0.293,Richmond,10308,10308
36085014700,0.0902,Richmond,10301,10301
36085014700,0.0902,Richmond,10310,10310
36085014700,0.0902,Richmond,10314,10314
36085015100,0.2703,Richmond,10302,10302
36085015100,0.2703,Richmond,10310,10310
36085015100,0.2703,Richmond,10314,10314
36085015601,0.2867,Richmond,10308,10308
36085015601,0.2867,Richmond,10312,10312
36085015602,0.0495,Richmond,10312,10312
36085015603,0.3058,Richmond,10308,10308
36085015603,0.3058,Richmond,10312,10312
36085016901,0.4098,Richmond,10301,10301
36085016901,0.4098,Richmond,10314,10314
36085017005,0.2072,Richmond,10312,10312
36085017007,0.3009,Richmond,10312,10312
36085017008,0.097,Richmond,10312,10312
36085017009,0.1401,Richmond,10312,10312
36085017010,0.1953,Richmond,10312,10312
36085017011,0.3783,Richmond,10312,10312
36085017012,0.2118,Richmond,10312,10312
36085017300,0.9047,Richmond,10314,10314
36085017600,0.159,Richmond,10312,10312
36085017700,0.1773,Richmond,10301,10301
36085017700,0.1773,Richmond,10304,10304
36085017700,0.1773,Richmond,10314,10314
36085018100,0.4219,Richmond,10304,10304
36085018100,0.4219,Richmond,10306,10306
36085018100,0.4219,Richmond,10314,10314
36085018701,0.4675,Richmond,10314,10314
36085018702,0.6038,Richmond,10314,10314
36085018901,0.4589,Richmond,10314,10314
36085018902,0.5738,Richmond,10314,10314
36085019700,0.0727,Richmond,10314,10314
36085019800,0.2184,Richmond,10307,10307
36085019800,0.2184,Richmond,10309,10309
36085019800,0.2184,Richmond,10312,10312
36085020100,0.3188,Richmond,10302,10302
36085020100,0.3188,Richmond,10314,10314
36085020700,0.7574,Richmond,10302,10302
36085020700,0.7574,Richmond,10303,10303
36085020801,0.2994,Richmond,10309,10309
36085020801,0.2994,Richmond,10312,10312
36085020803,0.1704,Richmond,10309,10309
36085020804,0.0913,Richmond,10309,10309
36085020804,0.0913,Richmond,10312,10312
36085021300,0.7212,Richmond,10302,10302
36085021300,0.7212,Richmond,10303,10303
36085022300,0.7859,Richmond,10303,10303
36085022600,0.2455,Richmond,10309,10309
36085022800,-999.0,Richmond,10312,10312
36085022800,-999.0,Richmond,10314,10314
36085023100,0.6984,Richmond,10303,10303
36085023900,0.7721,Richmond,10303,10303
36085024401,0.1406,Richmond,10307,10307
36085024401,0.1406,Richmond,10309,10309
36085024402,0.2347,Richmond,10307,10307
36085024402,0.2347,Richmond,10309,10309
36085024700,0.658,Richmond,10302,10302
36085024700,0.658,Richmond,10303,10303
36085024800,0.2694,Richmond,10307,10307
36085024800,0.2694,Richmond,10309,10309
36085025100,0.0842,Richmond,10302,10302
36085025100,0.0842,Richmond,10314,10314
36085027301,0.5011,Richmond,10314,10314
36085027302,0.386,Richmond,10314,10314
36085027702,0.6277,Richmond,10314,10314
36085027704,0.2611,Richmond,10314,10314
36085027705,0.4059,Richmond,10314,10314
36085027706,0.4377,Richmond,10314,10314
36085027900,0.3786,Richmond,10306,10306
36085027900,0.3786,Richmond,10312,10312
36085029102,0.6165,Richmond,10303,10303
36085029102,0.6165,Richmond,10314,10314
36085029103,0.4189,Richmond,10311,10314
36085029103,0.4189,Richmond,10314,10314
36085029104,0.3931,Richmond,10314,10314
36085030301,0.428,Richmond,10303,10303
36085030301,0.428,Richmond,10314,10314
36085030302,0.5113,Richmond,10303,10303
36085030302,0.5113,Richmond,10314,10314
36085031901,0.9625,Richmond,10303,10303
36085031902,0.9183,Richmond,10303,10303
36085032300,0.5075,Richmond,10303,10303
