Object ID,ZCTA5,modzcta,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Total Population,Non-Hispanic White Population,Black or African American Population,American Indian and Alaska Native Population,Asian Population,Native Hawaiian and Other Pacific Islander Population,Some Other Race Population,Two or More Races Population,Hispanic or Latino Population,Percent of Population that is Non-Hispanic White,Percent of Population that is Black or African American,Percent of Population that is American Indian and Alaska Native,Percent of Population that is Asian,Percent of Population that is Native Hawaiian and Other Pacific Islander,Percent of Population that is Some Other Race,Percent of Population that is 2 or More Races,Percent of Population that is Hispanic or Latino,Shape Area,Shape Length
49838,11421,11421,36081000800,189824,0,Census Tract 8,New York,Queens County,3136,412,90,35,767,0,0,63,1769,13.1,2.9,1.1,24.5,0.0,0.0,2.0,56.4,330473.21875,2375.33742383424
49839,11421,11421,36081001000,161256,0,Census Tract 10,New York,Queens County,4230,516,55,0,699,0,9,37,2914,12.2,1.3,0.0,16.5,0.0,0.2,0.9,68.9,280765.86328125,2118.11311038626
49840,11421,11421,36081001200,227157,0,Census Tract 12,New York,Queens County,3928,870,153,0,707,0,0,19,2179,22.1,3.9,0.0,18.0,0.0,0.0,0.5,55.5,395550.91796875,2547.1884776181
49841,11421,11421,36081001400,213714,0,Census Tract 14,New York,Queens County,4152,830,124,0,738,0,9,0,2451,20.0,3.0,0.0,17.8,0.0,0.2,0.0,59.0,372152.55859375,2443.41223161632
49842,11421,11421,36081001600,151499,0,Census Tract 16,New York,Queens County,2644,264,165,0,534,0,17,182,1482,10.0,6.2,0.0,20.2,0.0,0.6,6.9,56.1,263772.67578125,2418.38951616604
49843,11421,11421,36081001800,177489,0,Census Tract 18,New York,Queens County,2899,384,76,33,660,0,65,57,1624,13.2,2.6,1.1,22.8,0.0,2.2,2.0,56.0,309024.01953125,2481.17231118403
49844,11101,11101,36081001900,867933,0,Census Tract 19,New York,Queens County,3374,1542,94,0,1231,0,6,125,376,45.7,2.8,0.0,36.5,0.0,0.2,3.7,11.1,1513782.8046875,6182.04315904415
49845,11421,11421,36081002000,146397,0,Census Tract 20,New York,Queens County,1873,201,7,0,644,0,0,0,1021,10.7,0.4,0.0,34.4,0.0,0.0,0.0,54.5,254898.7890625,2388.7152235129997
49846,11421,11421,36081002200,147490,0,Census Tract 22,New York,Queens County,2231,383,105,0,288,0,6,60,1389,17.2,4.7,0.0,12.9,0.0,0.3,2.7,62.3,256836.78515625,2013.3186770537698
49847,11418,11418,36081002400,141901,0,Census Tract 24,New York,Queens County,2433,214,152,1,611,0,49,79,1327,8.8,6.2,0.0,25.1,0.0,2.0,3.2,54.5,247112.2890625,2155.4713579805803
49847,11421,11421,36081002400,141901,0,Census Tract 24,New York,Queens County,2433,214,152,1,611,0,49,79,1327,8.8,6.2,0.0,25.1,0.0,2.0,3.2,54.5,247112.2890625,2155.4713579805803
49848,11101,11101,36081002500,210427,0,Census Tract 25,New York,Queens County,7367,277,3567,0,845,0,155,92,2431,3.8,48.4,0.0,11.5,0.0,2.1,1.2,33.0,367083.11328125,2433.62542303784
49849,11418,11418,36081002600,148030,0,Census Tract 26,New York,Queens County,2411,328,124,0,409,0,64,70,1416,13.6,5.1,0.0,17.0,0.0,2.7,2.9,58.7,257791.47265625,2489.38021250468
49850,11418,11418,36081002800,225043,0,Census Tract 28,New York,Queens County,3382,592,139,0,701,0,113,122,1715,17.5,4.1,0.0,20.7,0.0,3.3,3.6,50.7,391847.38671875,2599.7693978542998
49850,11421,11421,36081002800,225043,0,Census Tract 28,New York,Queens County,3382,592,139,0,701,0,113,122,1715,17.5,4.1,0.0,20.7,0.0,3.3,3.6,50.7,391847.38671875,2599.7693978542998
49851,11421,11421,36081003000,112790,0,Census Tract 30,New York,Queens County,1529,345,65,0,213,0,4,133,769,22.6,4.3,0.0,13.9,0.0,0.3,8.7,50.3,196385.01953125,2269.6420041081196
49852,11101,11101,36081003100,164962,0,Census Tract 31,New York,Queens County,986,271,23,0,125,0,3,9,555,27.5,2.3,0.0,12.7,0.0,0.3,0.9,56.3,287752.3359375,2688.90172354077
49853,11416,11416,36081003200,161964,0,Census Tract 32,New York,Queens County,1788,223,77,0,555,0,41,5,887,12.5,4.3,0.0,31.0,0.0,2.3,0.3,49.6,281966.9453125,2268.57631192651
49854,11101,11101,36081003300,509003,0,Census Tract 33,New York,Queens County,3129,933,52,0,1087,41,0,141,875,29.8,1.7,0.0,34.7,1.3,0.0,4.5,28.0,887915.90625,5005.39788524397
49854,11106,11106,36081003300,509003,0,Census Tract 33,New York,Queens County,3129,933,52,0,1087,41,0,141,875,29.8,1.7,0.0,34.7,1.3,0.0,4.5,28.0,887915.90625,5005.39788524397
49855,11416,11416,36081003400,213987,0,Census Tract 34,New York,Queens County,2606,334,59,0,568,0,16,70,1559,12.8,2.3,0.0,21.8,0.0,0.6,2.7,59.8,372509.1953125,4163.81091450259
49856,11416,11416,36081003600,180006,0,Census Tract 36,New York,Queens County,3624,474,23,0,1172,0,48,58,1849,13.1,0.6,0.0,32.3,0.0,1.3,1.6,51.0,313348.10546875,3769.69859301285
49857,11101,11101,36081003700,386629,14591,Census Tract 37,New York,Queens County,0,0,0,0,0,0,0,0,0,,,,,,,,,658916.48046875,7047.027923539441
49857,11106,11106,36081003700,386629,14591,Census Tract 37,New York,Queens County,0,0,0,0,0,0,0,0,0,,,,,,,,,658916.48046875,7047.027923539441
49858,11416,11416,36081003800,176214,0,Census Tract 38,New York,Queens County,2756,294,157,1,393,0,32,53,1826,10.7,5.7,0.0,14.3,0.0,1.2,1.9,66.3,306756.38671875,2858.6973414132203
49859,11101,11101,36081003900,146970,0,Census Tract 39,New York,Queens County,1424,475,62,0,180,0,5,41,661,33.4,4.4,0.0,12.6,0.0,0.4,2.9,46.4,256444.21484375,2887.36119391451
49859,11106,11106,36081003900,146970,0,Census Tract 39,New York,Queens County,1424,475,62,0,180,0,5,41,661,33.4,4.4,0.0,12.6,0.0,0.4,2.9,46.4,256444.21484375,2887.36119391451
49860,11416,11416,36081004001,174292,0,Census Tract 40.01,New York,Queens County,2358,655,44,0,452,5,0,43,1159,27.8,1.9,0.0,19.2,0.2,0.0,1.8,49.2,303393.09765625,2755.43333076088
49861,11417,11417,36081004002,130914,0,Census Tract 40.02,New York,Queens County,1666,85,101,0,600,0,138,39,703,5.1,6.1,0.0,36.0,0.0,8.3,2.3,42.2,227876.61328125,2311.53428926688
49862,11416,11416,36081004200,200287,0,Census Tract 42,New York,Queens County,4377,357,151,0,1946,0,0,112,1811,8.2,3.4,0.0,44.5,0.0,0.0,2.6,41.4,348628.31640625,3185.1482771271803
49863,11101,11101,36081004300,170813,0,Census Tract 43,New York,Queens County,2626,80,952,0,261,0,80,88,1165,3.0,36.3,0.0,9.9,0.0,3.0,3.4,44.4,298028.68359375,2578.53556211071
49863,11106,11106,36081004300,170813,0,Census Tract 43,New York,Queens County,2626,80,952,0,261,0,80,88,1165,3.0,36.3,0.0,9.9,0.0,3.0,3.4,44.4,298028.68359375,2578.53556211071
49864,11416,11416,36081004401,258228,0,Census Tract 44.01,New York,Queens County,3865,303,188,0,2245,0,94,84,951,7.8,4.9,0.0,58.1,0.0,2.4,2.2,24.6,449424.69140625,3041.18631400112
49864,11417,11417,36081004401,258228,0,Census Tract 44.01,New York,Queens County,3865,303,188,0,2245,0,94,84,951,7.8,4.9,0.0,58.1,0.0,2.4,2.2,24.6,449424.69140625,3041.18631400112
49865,11106,11106,36081004500,220374,0,Census Tract 45,New York,Queens County,3456,1762,84,0,776,0,0,80,754,51.0,2.4,0.0,22.5,0.0,0.0,2.3,21.8,384543.95703125,3194.20706326051
49866,11106,11106,36081004700,179250,0,Census Tract 47,New York,Queens County,3743,979,688,0,477,0,0,123,1476,26.2,18.4,0.0,12.7,0.0,0.0,3.3,39.4,312742.12890625,2240.11250678441
49867,11417,11417,36081005000,157058,0,Census Tract 50,New York,Queens County,101,9,0,0,0,0,0,0,92,8.9,0.0,0.0,0.0,0.0,0.0,0.0,91.1,273351.47265625,2139.45330604224
49868,11101,11101,36081005100,137123,0,Census Tract 51,New York,Queens County,1921,452,66,11,1090,8,10,22,262,23.5,3.4,0.6,56.7,0.4,0.5,1.1,13.6,239210.40234375,2168.62318832445
49868,11106,11106,36081005100,137123,0,Census Tract 51,New York,Queens County,1921,452,66,11,1090,8,10,22,262,23.5,3.4,0.6,56.7,0.4,0.5,1.1,13.6,239210.40234375,2168.62318832445
49869,11416,11416,36081005200,130613,0,Census Tract 52,New York,Queens County,2721,301,203,0,1399,0,41,90,687,11.1,7.5,0.0,51.4,0.0,1.5,3.3,25.2,227344.41796875,2138.45863028987
49869,11417,11417,36081005200,130613,0,Census Tract 52,New York,Queens County,2721,301,203,0,1399,0,41,90,687,11.1,7.5,0.0,51.4,0.0,1.5,3.3,25.2,227344.41796875,2138.45863028987
49870,11106,11106,36081005300,196497,0,Census Tract 53,New York,Queens County,4726,2175,101,27,1095,0,112,211,1005,46.0,2.1,0.6,23.2,0.0,2.4,4.5,21.3,342835.62109375,3435.5045065537797
49871,11416,11416,36081005400,416542,0,Census Tract 54,New York,Queens County,6029,972,288,0,1699,0,266,307,2497,16.1,4.8,0.0,28.2,0.0,4.4,5.1,41.4,724994.35546875,3824.89008899193
49871,11417,11417,36081005400,416542,0,Census Tract 54,New York,Queens County,6029,972,288,0,1699,0,266,307,2497,16.1,4.8,0.0,28.2,0.0,4.4,5.1,41.4,724994.35546875,3824.89008899193
49872,11101,11101,36081005500,165967,0,Census Tract 55,New York,Queens County,860,172,11,7,258,0,52,4,356,20.0,1.3,0.8,30.0,0.0,6.0,0.5,41.4,289511.16015625,2120.26926854645
49872,11106,11106,36081005500,165967,0,Census Tract 55,New York,Queens County,860,172,11,7,258,0,52,4,356,20.0,1.3,0.8,30.0,0.0,6.0,0.5,41.4,289511.16015625,2120.26926854645
49873,11101,11101,36081005700,223565,0,Census Tract 57,New York,Queens County,4445,1491,137,0,1199,0,11,105,1502,33.5,3.1,0.0,27.0,0.0,0.2,2.4,33.8,390025.9375,2739.11579384768
49873,11106,11106,36081005700,223565,0,Census Tract 57,New York,Queens County,4445,1491,137,0,1199,0,11,105,1502,33.5,3.1,0.0,27.0,0.0,0.2,2.4,33.8,390025.9375,2739.11579384768
49874,11417,11417,36081005800,590419,0,Census Tract 58,New York,Queens County,6182,1673,581,0,794,0,138,181,2815,27.1,9.4,0.0,12.8,0.0,2.2,2.9,45.5,1027470.16015625,4772.615711997621
49875,11103,11103,36081005900,190210,0,Census Tract 59,New York,Queens County,4181,2417,79,0,434,0,75,87,1089,57.8,1.9,0.0,10.4,0.0,1.8,2.1,26.0,331860.1796875,2466.88956987151
49875,11106,11106,36081005900,190210,0,Census Tract 59,New York,Queens County,4181,2417,79,0,434,0,75,87,1089,57.8,1.9,0.0,10.4,0.0,1.8,2.1,26.0,331860.1796875,2466.88956987151
49876,11103,11103,36081006100,195052,0,Census Tract 61,New York,Queens County,5574,2981,51,0,1115,0,0,151,1276,53.5,0.9,0.0,20.0,0.0,0.0,2.7,22.9,340334.078125,2489.04779401614
49876,11106,11106,36081006100,195052,0,Census Tract 61,New York,Queens County,5574,2981,51,0,1115,0,0,151,1276,53.5,0.9,0.0,20.0,0.0,0.0,2.7,22.9,340334.078125,2489.04779401614
49877,11414,11414,36081006201,402908,0,Census Tract 62.01,New York,Queens County,6238,3567,78,0,419,0,0,115,2059,57.2,1.3,0.0,6.7,0.0,0.0,1.8,33.0,701017.1953125,3339.60278529795
49878,11414,11414,36081006202,1152998,42795,Census Tract 62.02,New York,Queens County,7051,3023,277,0,607,0,159,293,2692,42.9,3.9,0.0,8.6,0.0,2.3,4.2,38.2,2034074.00390625,10918.185736025
49879,11102,11102,36081006300,212503,0,Census Tract 63,New York,Queens County,5185,2692,91,0,892,0,0,147,1363,51.9,1.8,0.0,17.2,0.0,0.0,2.8,26.3,370809.65625,2557.54157693432
49879,11103,11103,36081006300,212503,0,Census Tract 63,New York,Queens County,5185,2692,91,0,892,0,0,147,1363,51.9,1.8,0.0,17.2,0.0,0.0,2.8,26.3,370809.65625,2557.54157693432
49880,11102,11102,36081006501,111103,0,Census Tract 65.01,New York,Queens County,3422,2219,97,0,411,0,5,50,640,64.8,2.8,0.0,12.0,0.0,0.1,1.5,18.7,193890.60546875,2059.9161171978
49880,11103,11103,36081006501,111103,0,Census Tract 65.01,New York,Queens County,3422,2219,97,0,411,0,5,50,640,64.8,2.8,0.0,12.0,0.0,0.1,1.5,18.7,193890.60546875,2059.9161171978
49881,11103,11103,36081006502,153366,0,Census Tract 65.02,New York,Queens County,3587,1817,123,0,548,0,10,166,923,50.7,3.4,0.0,15.3,0.0,0.3,4.6,25.7,267634.4921875,2378.96643951941
49882,11102,11102,36081006900,210779,0,Census Tract 69,New York,Queens County,3627,1681,131,0,711,0,24,17,1063,46.3,3.6,0.0,19.6,0.0,0.7,0.5,29.3,367878.546875,2669.08738955902
