Object ID,ZCTA5,modzcta,Geographic Identifier - FIPS Code,Area of Land (Square Meters),Area of Water (Square Meters),Name,State,County,Total households,"Households whose income in the past 12 months was less than $10,000","Households whose income in the past 12 months was $10,000 to $14,999","Households whose income in the past 12 months was $15,000 to $19,999","Households whose income in the past 12 months was $20,000 to $24,999","Households whose income in the past 12 months was $25,000 to $29,999","Households whose income in the past 12 months was $30,000 to $34,999","Households whose income in the past 12 months was $35,000 to $39,999","Households whose income in the past 12 months was $40,000 to $44,999","Households whose income in the past 12 months was $45,000 to $49,999","Households whose income in the past 12 months was $50,000 to $59,999","Households whose income in the past 12 months was $60,000 to $74,999","Households whose income in the past 12 months was $75,000 to $99,999","Households whose income in the past 12 months was $100,000 to $124,999","Households whose income in the past 12 months was $125,000 to $149,999","Households whose income in the past 12 months was $150,000 to $199,999","Households whose income in the past 12 months was $200,000 or more","Households whose income in the past 12 months was less than $75,000","Percent of households whose income in the past 12 months was less than $75,000","Percent of households whose income in the past 12 months was $75,000 to $99,999","Households whose income in the past 12 months was at least $100,000","Percent of households whose income in the past 12 months was at least $100,000",Shape Area,Shape Length
45854,10459,10459,36005012101,115615,0,Census Tract 121.01,New York,Bronx County,926.0,196.0,84.0,30.0,55.0,66.0,20.0,58.0,64.0,39.0,22.0,115.0,70.0,42.0,34.0,21.0,10.0,749.0,80.9,7.6,107.0,11.6,202128.125,1772.99151230862
45855,10459,10459,36005012102,49643,0,Census Tract 121.02,New York,Bronx County,511.0,93.0,79.0,49.0,82.0,53.0,30.0,16.0,13.0,27.0,28.0,0.0,15.0,26.0,0.0,0.0,0.0,470.0,92.0,2.9,26.0,5.1,86781.94921875,1605.2300759498598
45856,10459,10459,36005012300,303328,0,Census Tract 123,New York,Bronx County,1499.0,265.0,317.0,80.0,49.0,56.0,88.0,105.0,46.0,65.0,98.0,120.0,94.0,3.0,13.0,46.0,54.0,1289.0,86.0,6.3,116.0,7.7,530310.2734375,4718.59805070936
45857,10459,10459,36005012500,169640,0,Census Tract 125,New York,Bronx County,1348.0,191.0,97.0,81.0,152.0,90.0,136.0,77.0,52.0,95.0,36.0,72.0,66.0,78.0,56.0,26.0,43.0,1079.0,80.0,4.9,203.0,15.1,296580.72265625,2304.97379088801
45858,10459,10459,36005012701,108718,0,Census Tract 127.01,New York,Bronx County,723.0,222.0,76.0,27.0,75.0,48.0,50.0,9.0,20.0,28.0,72.0,53.0,9.0,11.0,8.0,6.0,9.0,680.0,94.1,1.2,34.0,4.7,190054.83984375,2035.85651320768
45859,10459,10459,36005012901,156381,0,Census Tract 129.01,New York,Bronx County,1487.0,157.0,271.0,126.0,178.0,199.0,55.0,120.0,55.0,45.0,67.0,51.0,27.0,52.0,27.0,57.0,0.0,1324.0,89.0,1.8,136.0,9.1,273351.87890625,2864.0508400157696
45860,10465,10465,36005013000,116144,0,Census Tract 130,New York,Bronx County,463.0,15.0,19.0,9.0,4.0,32.0,0.0,7.0,27.0,6.0,29.0,28.0,60.0,49.0,42.0,89.0,47.0,176.0,38.0,13.0,227.0,49.0,202995.859375,2603.96638235619
45861,10456,10456,36005013100,230967,0,Census Tract 131,New York,Bronx County,1668.0,294.0,234.0,73.0,86.0,126.0,85.0,35.0,102.0,14.0,131.0,135.0,257.0,0.0,71.0,10.0,15.0,1315.0,78.8,15.4,96.0,5.8,403769.27734375,2638.68078784506
45861,10459,10459,36005013100,230967,0,Census Tract 131,New York,Bronx County,1668.0,294.0,234.0,73.0,86.0,126.0,85.0,35.0,102.0,14.0,131.0,135.0,257.0,0.0,71.0,10.0,15.0,1315.0,78.8,15.4,96.0,5.8,403769.27734375,2638.68078784506
45862,10465,10465,36005013200,604268,925089,Census Tract 132,New York,Bronx County,2483.0,64.0,16.0,90.0,122.0,48.0,0.0,0.0,97.0,43.0,112.0,145.0,312.0,292.0,387.0,409.0,346.0,737.0,29.7,12.6,1434.0,57.8,1056027.2578125,5396.18469829902
45863,10456,10456,36005013300,161159,0,Census Tract 133,New York,Bronx County,2352.0,379.0,327.0,278.0,275.0,92.0,139.0,105.0,52.0,58.0,189.0,143.0,86.0,142.0,0.0,21.0,66.0,2037.0,86.6,3.7,229.0,9.7,281705.94921875,2306.73251948218
45863,10459,10459,36005013300,161159,0,Census Tract 133,New York,Bronx County,2352.0,379.0,327.0,278.0,275.0,92.0,139.0,105.0,52.0,58.0,189.0,143.0,86.0,142.0,0.0,21.0,66.0,2037.0,86.6,3.7,229.0,9.7,281705.94921875,2306.73251948218
45864,10456,10456,36005013500,167404,0,Census Tract 135,New York,Bronx County,1415.0,334.0,201.0,101.0,121.0,70.0,37.0,111.0,31.0,9.0,61.0,11.0,189.0,68.0,55.0,0.0,16.0,1087.0,76.8,13.4,139.0,9.8,292660.25,2817.16890071038
45864,10459,10459,36005013500,167404,0,Census Tract 135,New York,Bronx County,1415.0,334.0,201.0,101.0,121.0,70.0,37.0,111.0,31.0,9.0,61.0,11.0,189.0,68.0,55.0,0.0,16.0,1087.0,76.8,13.4,139.0,9.8,292660.25,2817.16890071038
45865,10465,10465,36005013800,764724,3460640,Census Tract 138,New York,Bronx County,1070.0,64.0,63.0,55.0,36.0,12.0,57.0,25.0,16.0,50.0,49.0,107.0,143.0,210.0,71.0,67.0,45.0,534.0,49.9,13.4,393.0,36.7,1326894.75,8061.92374502655
45866,10451,10451,36005014100,177165,0,Census Tract 141,New York,Bronx County,2182.0,397.0,170.0,293.0,92.0,75.0,195.0,130.0,119.0,28.0,78.0,251.0,140.0,95.0,52.0,20.0,47.0,1828.0,83.8,6.4,214.0,9.8,309693.84765625,2737.97271445901
45866,10456,10456,36005014100,177165,0,Census Tract 141,New York,Bronx County,2182.0,397.0,170.0,293.0,92.0,75.0,195.0,130.0,119.0,28.0,78.0,251.0,140.0,95.0,52.0,20.0,47.0,1828.0,83.8,6.4,214.0,9.8,309693.84765625,2737.97271445901
45867,10451,10451,36005014300,129711,0,Census Tract 143,New York,Bronx County,642.0,145.0,172.0,44.0,42.0,67.0,19.0,41.0,22.0,16.0,58.0,7.0,0.0,0.0,9.0,0.0,0.0,633.0,98.6,0.0,9.0,1.4,226768.18359375,2708.16081933577
45867,10456,10456,36005014300,129711,0,Census Tract 143,New York,Bronx County,642.0,145.0,172.0,44.0,42.0,67.0,19.0,41.0,22.0,16.0,58.0,7.0,0.0,0.0,9.0,0.0,0.0,633.0,98.6,0.0,9.0,1.4,226768.18359375,2708.16081933577
45868,10465,10465,36005014400,401253,0,Census Tract 144,New York,Bronx County,2289.0,509.0,398.0,157.0,156.0,69.0,39.0,125.0,145.0,112.0,72.0,41.0,125.0,128.0,93.0,76.0,44.0,1823.0,79.6,5.5,341.0,14.9,701353.359375,3974.3978883561
45869,10456,10456,36005014500,181445,0,Census Tract 145,New York,Bronx County,2380.0,442.0,313.0,135.0,57.0,253.0,151.0,180.0,184.0,44.0,198.0,130.0,90.0,64.0,91.0,37.0,11.0,2087.0,87.7,3.8,203.0,8.5,317248.94921875,2265.90520375475
45870,10456,10456,36005014701,138921,0,Census Tract 147.01,New York,Bronx County,1984.0,509.0,492.0,68.0,184.0,128.0,138.0,53.0,82.0,131.0,55.0,70.0,3.0,63.0,8.0,0.0,0.0,1910.0,96.3,0.2,71.0,3.6,242916.4921875,2062.22489845716
45871,10456,10456,36005014702,116305,0,Census Tract 147.02,New York,Bronx County,1659.0,284.0,268.0,226.0,104.0,139.0,56.0,76.0,62.0,75.0,103.0,115.0,79.0,48.0,0.0,24.0,0.0,1508.0,90.9,4.8,72.0,4.3,203384.71875,2077.3993578089603
45872,10456,10456,36005014900,155523,0,Census Tract 149,New York,Bronx County,1623.0,290.0,136.0,135.0,216.0,107.0,50.0,28.0,106.0,94.0,112.0,75.0,172.0,48.0,21.0,33.0,0.0,1349.0,83.1,10.6,102.0,6.3,271933.28515625,2373.97206142702
45873,10456,10456,36005015100,208929,0,Census Tract 151,New York,Bronx County,1732.0,160.0,219.0,227.0,114.0,80.0,79.0,79.0,61.0,115.0,67.0,84.0,204.0,163.0,52.0,28.0,0.0,1285.0,74.2,11.8,243.0,14.0,365296.69140625,3049.16812277025
45873,10459,10459,36005015100,208929,0,Census Tract 151,New York,Bronx County,1732.0,160.0,219.0,227.0,114.0,80.0,79.0,79.0,61.0,115.0,67.0,84.0,204.0,163.0,52.0,28.0,0.0,1285.0,74.2,11.8,243.0,14.0,365296.69140625,3049.16812277025
45874,10465,10465,36005015200,284310,0,Census Tract 152,New York,Bronx County,910.0,91.0,50.0,32.0,26.0,6.0,37.0,18.0,27.0,23.0,71.0,126.0,122.0,100.0,48.0,47.0,86.0,507.0,55.7,13.4,281.0,30.9,497026.79296875,3556.6764062996294
45875,10459,10459,36005015300,236838,0,Census Tract 153,New York,Bronx County,1586.0,470.0,167.0,200.0,66.0,36.0,47.0,17.0,40.0,48.0,158.0,33.0,103.0,50.0,34.0,71.0,46.0,1282.0,80.8,6.5,201.0,12.7,414123.29296875,2940.3634016848305
45875,10460,10460,36005015300,236838,0,Census Tract 153,New York,Bronx County,1586.0,470.0,167.0,200.0,66.0,36.0,47.0,17.0,40.0,48.0,158.0,33.0,103.0,50.0,34.0,71.0,46.0,1282.0,80.8,6.5,201.0,12.7,414123.29296875,2940.3634016848305
45876,10460,10460,36005015500,114986,0,Census Tract 155,New York,Bronx County,1111.0,248.0,133.0,182.0,98.0,90.0,6.0,101.0,53.0,8.0,35.0,15.0,103.0,15.0,0.0,24.0,0.0,969.0,87.2,9.3,39.0,3.5,201071.3046875,2354.6230111264003
45877,10459,10459,36005015700,319009,0,Census Tract 157,New York,Bronx County,1516.0,208.0,162.0,167.0,65.0,58.0,123.0,156.0,93.0,26.0,107.0,91.0,117.0,29.0,40.0,22.0,52.0,1256.0,82.8,7.7,143.0,9.4,557796.71875,3436.6027618747
45877,10460,10460,36005015700,319009,0,Census Tract 157,New York,Bronx County,1516.0,208.0,162.0,167.0,65.0,58.0,123.0,156.0,93.0,26.0,107.0,91.0,117.0,29.0,40.0,22.0,52.0,1256.0,82.8,7.7,143.0,9.4,557796.71875,3436.6027618747
45878,10465,10465,36005015800,162176,0,Census Tract 158,New York,Bronx County,469.0,38.0,5.0,39.0,41.0,49.0,37.0,6.0,27.0,15.0,41.0,34.0,42.0,33.0,25.0,37.0,0.0,332.0,70.8,9.0,95.0,20.3,283500.6875,2377.2475312228603
45879,10459,10459,36005015900,103601,0,Census Tract 159,New York,Bronx County,690.0,228.0,86.0,87.0,23.0,50.0,24.0,19.0,32.0,7.0,10.0,16.0,36.0,54.0,5.0,0.0,13.0,582.0,84.3,5.2,72.0,10.4,181094.4296875,1798.5643908026102
45880,10465,10465,36005016000,494499,2614648,Census Tract 160,New York,Bronx County,1561.0,108.0,41.0,54.0,83.0,18.0,105.0,75.0,27.0,12.0,54.0,205.0,242.0,183.0,114.0,98.0,142.0,782.0,50.1,15.5,537.0,34.4,864599.6953125,4532.315872956579
45881,10460,10460,36005016100,239125,0,Census Tract 161,New York,Bronx County,1752.0,527.0,310.0,196.0,72.0,61.0,89.0,64.0,46.0,52.0,70.0,64.0,103.0,55.0,14.0,29.0,0.0,1551.0,88.5,5.9,98.0,5.6,418166.8671875,2637.33535188802
45882,10465,10465,36005016200,180646,0,Census Tract 162,New York,Bronx County,576.0,7.0,40.0,31.0,35.0,23.0,27.0,27.0,5.0,13.0,18.0,33.0,67.0,96.0,52.0,43.0,59.0,259.0,45.0,11.6,250.0,43.4,315824.4296875,2256.61850571113
45884,10465,10465,36005016400,164578,0,Census Tract 164,New York,Bronx County,433.0,0.0,26.0,19.0,11.0,0.0,0.0,46.0,6.0,15.0,32.0,50.0,86.0,36.0,48.0,28.0,30.0,205.0,47.3,19.9,142.0,32.8,287764.171875,2214.6683001432298
45885,10457,10457,36005016500,196842,0,Census Tract 165,New York,Bronx County,341.0,50.0,36.0,24.0,46.0,43.0,9.0,14.0,4.0,4.0,27.0,35.0,42.0,0.0,0.0,3.0,4.0,292.0,85.6,12.3,7.0,2.1,344291.94921875,3033.72507949144
45886,10465,10465,36005016600,285611,0,Census Tract 166,New York,Bronx County,773.0,31.0,19.0,27.0,57.0,77.0,17.0,29.0,37.0,39.0,31.0,55.0,100.0,44.0,85.0,60.0,65.0,419.0,54.2,12.9,254.0,32.9,499343.453125,3136.8345873781104
45887,10457,10457,36005016700,205837,0,Census Tract 167,New York,Bronx County,1033.0,150.0,103.0,46.0,63.0,83.0,101.0,71.0,76.0,7.0,50.0,92.0,141.0,30.0,14.0,6.0,0.0,842.0,81.5,13.6,50.0,4.8,359995.0390625,2651.64288457806
45888,10456,10456,36005016900,92915,0,Census Tract 169,New York,Bronx County,493.0,97.0,57.0,39.0,35.0,42.0,44.0,10.0,21.0,7.0,23.0,27.0,18.0,22.0,35.0,11.0,5.0,402.0,81.5,3.7,73.0,14.8,162487.62109375,2121.41880934959
45888,10457,10457,36005016900,92915,0,Census Tract 169,New York,Bronx County,493.0,97.0,57.0,39.0,35.0,42.0,44.0,10.0,21.0,7.0,23.0,27.0,18.0,22.0,35.0,11.0,5.0,402.0,81.5,3.7,73.0,14.8,162487.62109375,2121.41880934959
45890,10451,10451,36005017300,165273,0,Census Tract 173,New York,Bronx County,2110.0,422.0,449.0,150.0,222.0,33.0,30.0,187.0,0.0,34.0,237.0,89.0,150.0,34.0,14.0,59.0,0.0,1853.0,87.8,7.1,107.0,5.1,288928.48828125,2984.1573937755998
45890,10456,10456,36005017300,165273,0,Census Tract 173,New York,Bronx County,2110.0,422.0,449.0,150.0,222.0,33.0,30.0,187.0,0.0,34.0,237.0,89.0,150.0,34.0,14.0,59.0,0.0,1853.0,87.8,7.1,107.0,5.1,288928.48828125,2984.1573937755998
45891,10456,10456,36005017500,151593,0,Census Tract 175,New York,Bronx County,2743.0,452.0,445.0,272.0,162.0,241.0,98.0,165.0,68.0,97.0,292.0,146.0,173.0,112.0,0.0,0.0,20.0,2438.0,88.9,6.3,132.0,4.8,265047.03515625,2307.52987670339
45892,10456,10456,36005017701,106630,0,Census Tract 177.01,New York,Bronx County,1208.0,164.0,110.0,132.0,130.0,43.0,71.0,43.0,10.0,80.0,23.0,152.0,23.0,122.0,0.0,0.0,105.0,958.0,79.3,1.9,227.0,18.8,186445.9765625,2115.1931103610896
45893,10456,10456,36005017702,140906,0,Census Tract 177.02,New York,Bronx County,1718.0,306.0,104.0,165.0,103.0,116.0,99.0,45.0,49.0,73.0,120.0,124.0,84.0,164.0,120.0,25.0,21.0,1304.0,75.9,4.9,330.0,19.2,246402.640625,2777.46021922312
45894,10456,10456,36005017901,76723,0,Census Tract 179.01,New York,Bronx County,1673.0,315.0,162.0,152.0,121.0,16.0,22.0,79.0,158.0,74.0,132.0,153.0,155.0,34.0,48.0,44.0,8.0,1384.0,82.7,9.3,134.0,8.0,134159.75390625,1478.31743852336
45895,10456,10456,36005017902,77544,0,Census Tract 179.02,New York,Bronx County,1160.0,247.0,148.0,167.0,38.0,48.0,32.0,51.0,55.0,37.0,85.0,104.0,88.0,25.0,9.0,26.0,0.0,1012.0,87.2,7.6,60.0,5.2,135603.44921875,1493.7320809453602
45896,10456,10456,36005018101,77226,0,Census Tract 181.01,New York,Bronx County,1045.0,233.0,83.0,132.0,90.0,60.0,8.0,16.0,59.0,32.0,40.0,83.0,141.0,11.0,35.0,22.0,0.0,836.0,80.0,13.5,68.0,6.5,135026.37890625,1690.5805010178399
45897,10456,10456,36005018102,96381,0,Census Tract 181.02,New York,Bronx County,1639.0,316.0,118.0,52.0,137.0,135.0,143.0,102.0,67.0,57.0,108.0,101.0,154.0,69.0,49.0,23.0,8.0,1336.0,81.5,9.4,149.0,9.1,168522.65625,1753.08372753917
45898,10451,10451,36005018301,67872,0,Census Tract 183.01,New York,Bronx County,1995.0,243.0,337.0,162.0,116.0,55.0,181.0,55.0,54.0,39.0,88.0,211.0,187.0,88.0,91.0,51.0,37.0,1541.0,77.2,9.4,267.0,13.4,118663.70703125,1646.1911532015301
45899,10451,10451,36005018302,112287,0,Census Tract 183.02,New York,Bronx County,1279.0,202.0,103.0,66.0,25.0,113.0,92.0,45.0,128.0,38.0,140.0,57.0,159.0,52.0,28.0,5.0,26.0,1009.0,78.9,12.4,111.0,8.7,196308.55078125,1866.3289901111102
45899,10456,10456,36005018302,112287,0,Census Tract 183.02,New York,Bronx County,1279.0,202.0,103.0,66.0,25.0,113.0,92.0,45.0,128.0,38.0,140.0,57.0,159.0,52.0,28.0,5.0,26.0,1009.0,78.9,12.4,111.0,8.7,196308.55078125,1866.3289901111102
45900,10461,10461,36005018400,447411,0,Census Tract 184,New York,Bronx County,1554.0,147.0,59.0,98.0,112.0,34.0,47.0,24.0,33.0,15.0,165.0,75.0,131.0,229.0,134.0,181.0,70.0,809.0,52.1,8.4,614.0,39.5,782422.40625,3668.43017552993
45901,10456,10456,36005018500,412150,0,Census Tract 185,New York,Bronx County,2871.0,499.0,336.0,290.0,172.0,166.0,160.0,166.0,118.0,52.0,327.0,208.0,245.0,59.0,0.0,39.0,34.0,2494.0,86.9,8.5,132.0,4.6,720522.078125,4160.4666817528605
45902,10452,10452,36005018900,355570,0,Census Tract 189,New York,Bronx County,2898.0,497.0,422.0,267.0,62.0,237.0,157.0,83.0,58.0,99.0,247.0,267.0,226.0,218.0,18.0,23.0,17.0,2396.0,82.7,7.8,276.0,9.5,612472.41796875,3182.74605972401
45903,10452,10452,36005019300,241287,0,Census Tract 193,New York,Bronx County,2159.0,603.0,211.0,124.0,182.0,200.0,200.0,68.0,89.0,44.0,206.0,58.0,105.0,33.0,0.0,36.0,0.0,1985.0,91.9,4.9,69.0,3.2,421939.19140625,3658.52204334498
45904,10461,10461,36005019400,840070,393,Census Tract 194,New York,Bronx County,733.0,99.0,74.0,28.0,43.0,34.0,23.0,20.0,26.0,15.0,71.0,90.0,67.0,10.0,49.0,59.0,25.0,523.0,71.4,9.1,143.0,19.5,1469595.51953125,5724.11846687223
45904,10465,10465,36005019400,840070,393,Census Tract 194,New York,Bronx County,733.0,99.0,74.0,28.0,43.0,34.0,23.0,20.0,26.0,15.0,71.0,90.0,67.0,10.0,49.0,59.0,25.0,523.0,71.4,9.1,143.0,19.5,1469595.51953125,5724.11846687223
45905,10452,10452,36005019500,219844,0,Census Tract 195,New York,Bronx County,2686.0,408.0,258.0,240.0,166.0,428.0,75.0,115.0,79.0,127.0,190.0,249.0,157.0,72.0,39.0,62.0,21.0,2335.0,86.9,5.8,194.0,7.2,384375.4375,2803.09596526002
45906,10452,10452,36005019700,148088,0,Census Tract 197,New York,Bronx County,2250.0,267.0,361.0,234.0,156.0,82.0,92.0,175.0,80.0,72.0,153.0,148.0,238.0,75.0,19.0,49.0,49.0,1820.0,80.9,10.6,192.0,8.5,258956.16796875,2144.06655405159
45907,10452,10452,36005019900,177088,0,Census Tract 199,New York,Bronx County,2874.0,239.0,276.0,438.0,235.0,127.0,144.0,120.0,100.0,159.0,263.0,158.0,226.0,172.0,122.0,31.0,64.0,2259.0,78.6,7.9,389.0,13.5,309677.8984375,2337.60406376735
45908,10461,10461,36005020000,341895,0,Census Tract 200,New York,Bronx County,1428.0,135.0,128.0,96.0,132.0,58.0,58.0,65.0,104.0,67.0,154.0,70.0,139.0,76.0,50.0,51.0,45.0,1067.0,74.7,9.7,222.0,15.5,597988.75390625,4438.33985940632
45909,10452,10452,36005020100,282706,0,Census Tract 201,New York,Bronx County,1296.0,249.0,97.0,59.0,129.0,51.0,130.0,53.0,89.0,109.0,71.0,44.0,114.0,36.0,8.0,30.0,27.0,1081.0,83.4,8.8,101.0,7.8,494448.79296875,2990.9633933433897
45910,10461,10461,36005020200,124809,0,Census Tract 202,New York,Bronx County,824.0,114.0,115.0,46.0,43.0,18.0,52.0,37.0,20.0,17.0,62.0,100.0,44.0,67.0,54.0,19.0,16.0,624.0,75.7,5.3,156.0,18.9,218268.11328125,1913.4857903382199
45910,10462,10462,36005020200,124809,0,Census Tract 202,New York,Bronx County,824.0,114.0,115.0,46.0,43.0,18.0,52.0,37.0,20.0,17.0,62.0,100.0,44.0,67.0,54.0,19.0,16.0,624.0,75.7,5.3,156.0,18.9,218268.11328125,1913.4857903382199
45911,10461,10461,36005020400,134282,0,Census Tract 204,New York,Bronx County,1043.0,85.0,61.0,53.0,26.0,92.0,81.0,67.0,40.0,11.0,101.0,102.0,126.0,78.0,58.0,54.0,8.0,719.0,68.9,12.1,198.0,19.0,234852.02734375,1913.28586091935
45911,10462,10462,36005020400,134282,0,Census Tract 204,New York,Bronx County,1043.0,85.0,61.0,53.0,26.0,92.0,81.0,67.0,40.0,11.0,101.0,102.0,126.0,78.0,58.0,54.0,8.0,719.0,68.9,12.1,198.0,19.0,234852.02734375,1913.28586091935
45912,10453,10453,36005020501,268164,0,Census Tract 205.01,New York,Bronx County,2822.0,480.0,721.0,224.0,156.0,138.0,201.0,63.0,82.0,43.0,96.0,201.0,217.0,105.0,12.0,83.0,0.0,2405.0,85.2,7.7,200.0,7.1,469085.45703125,3025.0025967718398
45913,10453,10453,36005020502,101460,0,Census Tract 205.02,New York,Bronx County,910.0,263.0,151.0,94.0,22.0,43.0,10.0,52.0,26.0,0.0,56.0,46.0,44.0,30.0,16.0,43.0,14.0,763.0,83.8,4.8,103.0,11.3,177505.12109375,1773.6159791161301
45914,10462,10462,36005020601,151551,0,Census Tract 206.01,New York,Bronx County,827.0,123.0,60.0,58.0,25.0,71.0,8.0,3.0,19.0,24.0,86.0,68.0,133.0,61.0,34.0,48.0,6.0,545.0,65.9,16.1,149.0,18.0,265019.05859375,2324.8228675321698
45915,10452,10452,36005020900,132467,0,Census Tract 209,New York,Bronx County,1709.0,349.0,160.0,186.0,56.0,94.0,125.0,43.0,86.0,143.0,38.0,165.0,183.0,59.0,9.0,13.0,0.0,1445.0,84.6,10.7,81.0,4.7,231692.0390625,2092.62644909925
45916,10462,10462,36005021001,192403,0,Census Tract 210.01,New York,Bronx County,3943.0,249.0,201.0,199.0,280.0,84.0,178.0,245.0,88.0,182.0,436.0,454.0,407.0,522.0,287.0,48.0,83.0,2596.0,65.8,10.3,940.0,23.8,336499.8046875,2872.55407342158
45917,10462,10462,36005021002,172052,0,Census Tract 210.02,New York,Bronx County,3182.0,295.0,55.0,172.0,81.0,28.0,278.0,225.0,114.0,100.0,370.0,444.0,440.0,338.0,75.0,82.0,85.0,2162.0,67.9,13.8,580.0,18.2,300889.16796875,2462.4346264767
45918,10452,10452,36005021100,153028,0,Census Tract 211,New York,Bronx County,1856.0,282.0,277.0,122.0,121.0,242.0,60.0,151.0,70.0,78.0,164.0,99.0,103.0,69.0,18.0,0.0,0.0,1666.0,89.8,5.5,87.0,4.7,267634.5703125,2510.8487334163
45919,10462,10462,36005021200,101018,0,Census Tract 212,New York,Bronx County,2147.0,121.0,135.0,154.0,57.0,49.0,100.0,74.0,57.0,99.0,329.0,301.0,259.0,252.0,122.0,38.0,0.0,1476.0,68.7,12.1,412.0,19.2,176651.859375,1717.65144381656
45920,10452,10452,36005021301,65397,0,Census Tract 213.01,New York,Bronx County,449.0,64.0,45.0,59.0,57.0,30.0,19.0,7.0,11.0,29.0,16.0,21.0,17.0,30.0,22.0,5.0,17.0,358.0,79.7,3.8,74.0,16.5,114396.04296875,1580.14933586431
45921,10452,10452,36005021302,165924,0,Census Tract 213.02,New York,Bronx County,2017.0,390.0,175.0,125.0,116.0,193.0,158.0,121.0,87.0,126.0,153.0,145.0,130.0,98.0,0.0,0.0,0.0,1789.0,88.7,6.4,98.0,4.9,290211.9453125,2174.3813503012398
45922,10453,10453,36005021501,91954,0,Census Tract 215.01,New York,Bronx County,1389.0,239.0,157.0,153.0,88.0,103.0,31.0,53.0,64.0,50.0,100.0,89.0,48.0,151.0,31.0,32.0,0.0,1127.0,81.1,3.5,214.0,15.4,160862.875,2021.7016460194898
45923,10453,10453,36005021502,155720,0,Census Tract 215.02,New York,Bronx County,2153.0,412.0,333.0,210.0,197.0,170.0,131.0,80.0,110.0,73.0,166.0,44.0,62.0,38.0,87.0,40.0,0.0,1926.0,89.5,2.9,165.0,7.7,272404.6796875,2391.4857572958
45924,10460,10460,36005021601,164035,0,Census Tract 216.01,New York,Bronx County,1655.0,183.0,90.0,178.0,206.0,171.0,142.0,109.0,82.0,79.0,81.0,64.0,93.0,91.0,23.0,56.0,7.0,1385.0,83.7,5.6,177.0,10.7,286860.56640625,2987.66113051467
45924,10462,10462,36005021601,164035,0,Census Tract 216.01,New York,Bronx County,1655.0,183.0,90.0,178.0,206.0,171.0,142.0,109.0,82.0,79.0,81.0,64.0,93.0,91.0,23.0,56.0,7.0,1385.0,83.7,5.6,177.0,10.7,286860.56640625,2987.66113051467
45925,10462,10462,36005021602,165504,0,Census Tract 216.02,New York,Bronx County,2429.0,209.0,124.0,63.0,164.0,55.0,145.0,126.0,259.0,71.0,169.0,388.0,306.0,198.0,65.0,60.0,27.0,1773.0,73.0,12.6,350.0,14.4,289427.5625,2855.95993511888
45926,10452,10452,36005021700,161513,0,Census Tract 217,New York,Bronx County,1679.0,219.0,273.0,243.0,100.0,67.0,69.0,33.0,82.0,111.0,125.0,116.0,179.0,0.0,21.0,41.0,0.0,1438.0,85.6,10.7,62.0,3.7,282538.98046875,3055.0440670882203
45926,10453,10453,36005021700,161513,0,Census Tract 217,New York,Bronx County,1679.0,219.0,273.0,243.0,100.0,67.0,69.0,33.0,82.0,111.0,125.0,116.0,179.0,0.0,21.0,41.0,0.0,1438.0,85.6,10.7,62.0,3.7,282538.98046875,3055.0440670882203
45927,10460,10460,36005021800,320629,0,Census Tract 218,New York,Bronx County,2320.0,177.0,101.0,255.0,152.0,210.0,100.0,186.0,72.0,46.0,221.0,212.0,233.0,196.0,69.0,61.0,29.0,1732.0,74.7,10.0,355.0,15.3,560700.93359375,3744.27088127818
45928,10452,10452,36005021900,142939,0,Census Tract 219,New York,Bronx County,398.0,53.0,67.0,50.0,66.0,21.0,9.0,16.0,20.0,3.0,30.0,33.0,14.0,0.0,9.0,7.0,0.0,368.0,92.5,3.5,16.0,4.0,249979.61328125,2700.0869089314497
45929,10460,10460,36005022000,229296,0,Census Tract 220,New York,Bronx County,676.0,110.0,51.0,62.0,58.0,41.0,30.0,22.0,23.0,88.0,53.0,78.0,33.0,11.0,0.0,9.0,7.0,616.0,91.1,4.9,27.0,4.0,401051.86328125,4305.2159456444
45929,10462,10462,36005022000,229296,0,Census Tract 220,New York,Bronx County,676.0,110.0,51.0,62.0,58.0,41.0,30.0,22.0,23.0,88.0,53.0,78.0,33.0,11.0,0.0,9.0,7.0,616.0,91.1,4.9,27.0,4.0,401051.86328125,4305.2159456444
45930,10452,10452,36005022101,68119,0,Census Tract 221.01,New York,Bronx County,1261.0,249.0,161.0,88.0,69.0,104.0,119.0,7.0,41.0,36.0,73.0,112.0,132.0,17.0,53.0,0.0,0.0,1059.0,84.0,10.5,70.0,5.6,119126.08203125,1560.41764331346
45931,10452,10452,36005022102,78293,0,Census Tract 221.02,New York,Bronx County,1689.0,209.0,275.0,147.0,255.0,84.0,121.0,96.0,64.0,61.0,99.0,116.0,32.0,100.0,16.0,0.0,14.0,1527.0,90.4,1.9,130.0,7.7,136915.796875,1573.48588193185
45932,10462,10462,36005022200,221189,0,Census Tract 222,New York,Bronx County,1140.0,17.0,86.0,167.0,82.0,85.0,18.0,87.0,66.0,58.0,99.0,115.0,120.0,63.0,39.0,35.0,3.0,880.0,77.2,10.5,140.0,12.3,386784.7109375,3910.2633038914705
45933,10452,10452,36005022300,92765,0,Census Tract 223,New York,Bronx County,1845.0,276.0,184.0,251.0,174.0,143.0,120.0,74.0,104.0,28.0,213.0,110.0,114.0,34.0,0.0,20.0,0.0,1677.0,90.9,6.2,54.0,2.9,162238.88671875,1624.2044038620902
